,average,coordinate_x,coordinate_y,decoration_condition,deed,elevator,facility0,facility1,facility2,facility3,facility4,facility5,level,total,framework,house_term,ownership,price,purpose,apt,lift,district,rights,scale,structure,bath,kitchen,room,saloon
1876,2.05464643,-0.109577464,0.25755685,0.784828297,-0.674204638,1.194884738,1.615759288,-0.297777339,-0.476088258,-0.16829996,2.3417499619999997,1.9119909030000002,-0.12370756,0.041951508,0.839932531,-0.668608553,-0.8645953820000001,5150000,0.040252748,1.8175916630000002,1.717146314,0.066797197,0.285922755,-0.8042785309999999,-0.660088119,-0.465698785,-0.04022008,-0.156303664,-0.679044164
1877,1.938167142,-0.048344274000000007,0.229735679,0.784828297,-0.674204638,-0.8369008059999999,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,1.100629641,-0.614502428,0.839932531,-0.668608553,-0.8645953820000001,10000000,0.040252748,-0.618336089,-0.442748893,0.066797197,0.285922755,0.424776974,-0.660088119,-0.465698785,-0.04022008,1.045607526,0.924514114
1878,1.901545671,-0.034372415,0.23153711300000002,-0.7757347859999999,1.4832291919999998,-0.8369008059999999,-0.61890407,-0.297777339,2.1004508769999997,-0.16829996,2.3417499619999997,1.9119909030000002,1.100629641,-0.614502428,-1.190571817,0.115946992,-0.8645953820000001,2950000,0.040252748,0.193639828,-0.442748893,0.066797197,0.285922755,-1.310868154,-0.660088119,-0.465698785,-0.04022008,-1.358214855,-2.282602443
1879,1.7823820869999998,-0.008676345,0.235359668,-0.7757347859999999,-0.674204638,1.194884738,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,-1.3480447619999998,1.354859379,0.839932531,-0.668608553,-0.8645953820000001,13000000,0.040252748,0.193639828,1.717146314,0.066797197,0.285922755,1.277008474,-0.660088119,1.530768854,-0.04022008,1.045607526,0.924514114
1880,2.6101040369999997,-0.048344274000000007,0.229735679,0.784828297,-0.674204638,1.194884738,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,-0.12370756,0.960987017,0.839932531,-0.668608553,1.156610388,9000000,0.040252748,-0.21234813100000002,-0.442748893,0.066797197,0.285922755,-0.10268068699999999,-0.660088119,-0.465698785,-0.04022008,-0.156303664,-0.679044164
1881,2.565765213,-0.008676345,0.235359668,0.784828297,-0.674204638,1.194884738,1.615759288,3.358213906,2.1004508769999997,-0.16829996,-0.427031073,-0.5230150410000001,1.100629641,1.354859379,0.839932531,-0.668608553,-0.8645953820000001,14500000,0.040252748,0.193639828,1.717146314,0.066797197,0.285922755,1.110783754,1.429758429,1.530768854,-0.04022008,1.045607526,0.924514114
1882,2.36770249,-0.034372415,0.23153711300000002,-0.7757347859999999,-0.674204638,-0.8369008059999999,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,-0.12370756,-0.614502428,-1.190571817,-0.668608553,-0.8645953820000001,6800000,0.040252748,-0.21234813100000002,-0.442748893,0.066797197,0.285922755,-0.507568605,-0.660088119,-0.465698785,-0.04022008,1.045607526,-0.679044164
1883,2.4209570119999997,-0.034372415,0.23153711300000002,-0.7757347859999999,-0.674204638,-0.8369008059999999,-0.61890407,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,-0.12370756,-0.614502428,-1.190571817,-0.668608553,-0.8645953820000001,5300000,0.040252748,0.193639828,-0.442748893,0.066797197,0.285922755,-0.859207046,-0.660088119,-0.465698785,-0.04022008,-0.156303664,-2.282602443
1884,2.132730693,-0.109577464,0.25755685,-0.7757347859999999,-0.674204638,1.194884738,1.615759288,-0.297777339,-0.476088258,-0.16829996,2.3417499619999997,1.9119909030000002,-0.12370756,0.041951508,0.839932531,-0.668608553,-0.8645953820000001,4600000,0.040252748,1.8175916630000002,1.717146314,0.066797197,0.285922755,-0.954672325,-0.660088119,-0.465698785,-0.04022008,-0.156303664,-0.679044164
1885,1.713021787,-0.109577464,0.25755685,0.784828297,-0.674204638,1.194884738,1.615759288,-0.297777339,-0.476088258,-0.16829996,2.3417499619999997,1.9119909030000002,-0.12370756,0.041951508,0.839932531,-0.668608553,-0.8645953820000001,4200000,0.040252748,1.8175916630000002,1.717146314,0.066797197,0.285922755,-0.95515205,1.429758429,-0.465698785,-0.04022008,-0.156303664,-2.282602443
1886,3.2913401010000003,-0.10809675099999999,0.274639717,0.784828297,-0.674204638,-0.8369008059999999,1.615759288,-0.297777339,-0.476088258,-0.16829996,-0.427031073,-0.5230150410000001,1.100629641,-0.483211641,0.839932531,-0.668608553,-0.8645953820000001,4650000,-17.36277556,-0.21234813100000002,-0.442748893,0.066797197,0.285922755,-1.155437247,-0.660088119,-0.465698785,-0.04022008,-0.156303664,-0.679044164
